zipcode,filedate,totaleviction
10029-2649,2018-01-18,3
10029-2649,2018-05-09,1
10029-2680,2016-06-02,1
10029-2910,2016-03-21,1
10029-2910,2016-05-04,1
10029-2910,2016-09-14,3
10029-2910,2016-10-27,1
10029-2910,2017-06-21,1
10029-2910,2017-07-06,2
10029-2910,2017-09-21,2
10029-2910,2017-10-25,1
10029-2910,2018-02-08,1
10029-2910,2018-05-30,1
10029-2912,2016-07-14,1
10029-2912,2016-12-14,1
10029-2912,2017-07-06,1
10029-2912,2017-09-21,1
10029-2912,2017-10-25,1
10029-2960,2016-01-11,1
10029-2960,2016-12-14,2
10029-2960,2017-03-30,1
10029-2960,2017-07-10,1
10029-2960,2017-09-21,1
10029-2961,2016-09-14,2
10029-2961,2017-03-01,6
10029-2961,2017-03-30,1
10029-2961,2017-06-21,3
10029-2961,2017-12-04,1
10029-2962,2016-03-21,6
10029-2962,2016-06-13,2
10029-2962,2016-07-14,1
10029-2962,2016-08-24,5
10029-2962,2017-03-09,1
10029-2962,2017-03-30,4
10029-2962,2017-09-21,2
10029-2962,2017-09-22,1
10029-2962,2017-10-25,4
10029-2962,2017-12-04,1
10029-2978,2016-10-27,1
10029-2978,2017-04-06,1
10029-2978,2017-04-12,3
10029-2978,2017-10-25,1
10029-2978,2018-03-01,3
10029-2981,2016-01-08,2
10029-2982,2016-08-10,1
10029-2982,2016-08-11,2
10029-2982,2016-10-27,1
10029-2982,2017-04-12,3
10029-2982,2017-12-04,1
10029-2985,2020-10-07,2
10029-3000,2020-10-07,1
10029-3035,2016-03-21,1
10029-3035,2016-04-04,1
10029-3035,2016-05-04,2
10029-3035,2016-07-14,1
10029-3035,2016-08-24,1
10029-3035,2016-10-27,1
10029-3035,2017-01-30,1
10029-3035,2017-03-01,1
10029-3035,2017-09-22,1
10029-3035,2018-02-08,1
10029-3035,2018-04-02,1
10029-3035,2018-06-14,9
10029-3076,2016-10-21,1
10029-3116,2020-10-07,9
10029-3408,2020-10-07,2
10029-3927,2018-04-18,1
10029-4935,2020-10-07,1
10029-5434,2016-01-19,1
10029-5907,2016-01-19,3
10029-5908,2016-01-19,1
10029-5909,2016-01-19,3
10029-5937,2016-01-19,2
10029-5940,2016-01-19,1
10029-5942,2016-01-19,2
10029-6826,2016-01-19,3
10029-6844,2016-01-19,2
10029-6845,2016-01-19,4
10029-6933,2018-09-07,1
10029-6935,2019-04-08,1
10029-6937,2017-11-06,1
10029-6937,2018-10-10,1
10029-6937,2019-03-11,1
10029-6948,2019-03-11,1
10029-6950,2017-06-14,1
10029-7133,2017-01-03,1
10029-7133,2017-02-23,1
10029-7133,2017-08-21,1
10030,2016-01-04,1
10030,2016-01-06,13
10030,2016-01-07,6
10030,2016-01-08,28
10030,2016-01-11,8
10030,2016-01-12,8
10030,2016-01-13,54
10030,2016-01-14,5
10030,2016-01-15,13
10030,2016-01-19,6
10030,2016-01-20,9
10030,2016-01-21,39
10030,2016-01-22,6
10030,2016-01-25,2
10030,2016-01-26,1
10030,2016-01-27,8
10030,2016-01-28,15
10030,2016-01-29,6
10030,2016-02-01,11
10030,2016-02-02,17
10030,2016-02-03,6
10030,2016-02-04,7
10030,2016-02-05,28
10030,2016-02-08,1
10030,2016-02-09,2
10030,2016-02-10,18
10030,2016-02-11,14
10030,2016-02-16,20
10030,2016-02-17,21
10030,2016-02-18,12
10030,2016-02-19,24
10030,2016-02-22,4
10030,2016-02-23,3
10030,2016-02-24,18
10030,2016-02-25,4
10030,2016-02-26,4
10030,2016-02-29,4
10030,2016-03-01,1
10030,2016-03-02,15
10030,2016-03-03,4
10030,2016-03-04,2
10030,2016-03-07,10
10030,2016-03-08,19
10030,2016-03-09,4
10030,2016-03-10,12
10030,2016-03-11,14
10030,2016-03-14,8
10030,2016-03-15,7
10030,2016-03-16,15
10030,2016-03-17,4
10030,2016-03-18,6
10030,2016-03-21,31
10030,2016-03-22,5
10030,2016-03-23,22
10030,2016-03-24,7
10030,2016-03-25,3
10030,2016-03-28,2
10030,2016-03-30,4
10030,2016-03-31,6
10030,2016-04-01,7
10030,2016-04-04,14
10030,2016-04-05,27
10030,2016-04-06,6
10030,2016-04-07,7
10030,2016-04-08,5
10030,2016-04-11,5
10030,2016-04-12,15
10030,2016-04-13,38
10030,2016-04-14,4
10030,2016-04-15,34
10030,2016-04-18,6
10030,2016-04-20,9
10030,2016-04-21,3
10030,2016-04-22,6
10030,2016-04-25,10
10030,2016-04-26,4
10030,2016-04-27,2
10030,2016-04-28,6
10030,2016-04-29,5
10030,2016-05-02,3
10030,2016-05-03,14
10030,2016-05-04,9
10030,2016-05-05,1
10030,2016-05-06,24
10030,2016-05-09,16
10030,2016-05-10,14
10030,2016-05-11,14
10030,2016-05-12,6
10030,2016-05-13,4
10030,2016-05-16,5
10030,2016-05-17,7
10030,2016-05-18,9
10030,2016-05-19,22
10030,2016-05-20,4
10030,2016-05-23,28
10030,2016-05-24,8
10030,2016-05-25,4
10030,2016-05-26,6
10030,2016-05-27,2
10030,2016-05-31,3
10030,2016-06-01,3
10030,2016-06-02,14
10030,2016-06-03,6
10030,2016-06-06,7
10030,2016-06-07,4
10030,2016-06-08,15
10030,2016-06-09,7
10030,2016-06-10,21
10030,2016-06-13,60
10030,2016-06-14,8
10030,2016-06-15,9
10030,2016-06-16,13
10030,2016-06-17,1
10030,2016-06-20,12
10030,2016-06-21,3
10030,2016-06-22,6
10030,2016-06-23,2
10030,2016-06-24,3
10030,2016-06-27,13
10030,2016-06-29,8
10030,2016-06-30,4
10030,2016-07-01,1
10030,2016-07-05,2
10030,2016-07-06,9
10030,2016-07-07,5
10030,2016-07-08,17
10030,2016-07-11,2
10030,2016-07-12,25
10030,2016-07-13,5
10030,2016-07-14,5
10030,2016-07-18,4
10030,2016-07-19,4
10030,2016-07-20,12
10030,2016-07-21,24
10030,2016-07-22,3
10030,2016-07-25,9
10030,2016-07-26,2
10030,2016-07-27,1
10030,2016-07-28,3
10030,2016-07-29,6
10030,2016-08-01,4
10030,2016-08-02,2
10030,2016-08-03,37
10030,2016-08-04,10
10030,2016-08-05,14
10030,2016-08-08,7
10030,2016-08-09,2
10030,2016-08-10,15
10030,2016-08-11,27
10030,2016-08-12,11
10030,2016-08-15,14
10030,2016-08-16,4
10030,2016-08-17,3
10030,2016-08-18,2
10030,2016-08-19,12
10030,2016-08-22,48
10030,2016-08-23,1
10030,2016-08-24,3
10030,2016-08-25,6
10030,2016-08-26,1
10030,2016-08-29,4
10030,2016-08-30,2
10030,2016-08-31,8
10030,2016-09-01,4
10030,2016-09-06,6
10030,2016-09-07,9
10030,2016-09-08,15
10030,2016-09-09,28
10030,2016-09-12,4
10030,2016-09-13,10
10030,2016-09-14,3
10030,2016-09-16,5
10030,2016-09-19,5
10030,2016-09-20,11
10030,2016-09-21,21
10030,2016-09-22,11
10030,2016-09-26,14
10030,2016-09-27,2
10030,2016-09-29,3
10030,2016-09-30,1
10030,2016-10-03,55
10030,2016-10-04,23
10030,2016-10-05,19
10030,2016-10-06,38
10030,2016-10-07,5
10030,2016-10-11,7
10030,2016-10-12,5
10030,2016-10-13,5
10030,2016-10-14,19
10030,2016-10-17,8
10030,2016-10-18,1
10030,2016-10-19,7
10030,2016-10-20,13
10030,2016-10-21,3
10030,2016-10-24,2
10030,2016-10-25,2
10030,2016-10-26,6
10030,2016-10-27,26
10030,2016-10-28,1
10030,2016-10-31,12
10030,2016-11-01,11
10030,2016-11-02,15
10030,2016-11-03,13
10030,2016-11-04,18
10030,2016-11-07,13
10030,2016-11-09,18
10030,2016-11-10,20
10030,2016-11-14,16
10030,2016-11-15,7
10030,2016-11-16,6
10030,2016-11-17,16
10030,2016-11-18,14
10030,2016-11-21,9
10030,2016-11-22,3
10030,2016-11-23,20
10030,2016-11-28,7
10030,2016-11-29,19
10030,2016-11-30,7
10030,2016-12-01,3
10030,2016-12-02,3
10030,2016-12-06,7
10030,2016-12-07,6
10030,2016-12-08,8
10030,2016-12-09,11
10030,2016-12-12,20
10030,2016-12-13,47
10030,2016-12-14,4
10030,2016-12-15,6
10030,2016-12-16,3
10030,2016-12-19,2
10030,2016-12-20,4
10030,2016-12-22,7
10030,2016-12-23,7
10030,2016-12-27,14
10030,2016-12-28,6
10030,2016-12-29,2
10030,2016-12-30,22
10030,2017-01-03,8
10030,2017-01-04,2
10030,2017-01-05,8
10030,2017-01-09,24
10030,2017-01-10,11
10030,2017-01-11,1
10030,2017-01-12,3
10030,2017-01-13,8
10030,2017-01-17,20
10030,2017-01-18,7
10030,2017-01-19,4
10030,2017-01-20,8
10030,2017-01-23,33
10030,2017-01-24,3
10030,2017-01-25,22
10030,2017-01-27,7
10030,2017-01-30,7
10030,2017-01-31,2
10030,2017-02-01,8
10030,2017-02-02,14
10030,2017-02-03,12
10030,2017-02-06,3
10030,2017-02-07,33
10030,2017-02-08,25
10030,2017-02-09,11
10030,2017-02-10,13
10030,2017-02-14,23
10030,2017-02-15,3
10030,2017-02-16,5
10030,2017-02-17,7
10030,2017-02-21,5
10030,2017-02-22,20
10030,2017-02-23,9
10030,2017-02-24,17
10030,2017-02-27,7
10030,2017-02-28,32
10030,2017-03-01,13
10030,2017-03-02,3
10030,2017-03-03,6
10030,2017-03-06,2
10030,2017-03-07,12
10030,2017-03-08,3
10030,2017-03-09,1
10030,2017-03-10,15
10030,2017-03-13,24
10030,2017-03-15,14
10030,2017-03-16,21
10030,2017-03-17,3
10030,2017-03-20,18
10030,2017-03-21,8
10030,2017-03-22,13
10030,2017-03-23,6
10030,2017-03-24,1
10030,2017-03-27,7
10030,2017-03-28,4
10030,2017-03-29,6
10030,2017-03-30,4
10030,2017-03-31,10
10030,2017-04-03,7
10030,2017-04-05,26
10030,2017-04-06,13
10030,2017-04-07,6
10030,2017-04-10,17
10030,2017-04-11,28
10030,2017-04-12,3
10030,2017-04-13,13
10030,2017-04-14,7
10030,2017-04-17,5
10030,2017-04-18,5
10030,2017-04-19,1
10030,2017-04-21,5
10030,2017-04-24,6
10030,2017-04-25,5
10030,2017-04-26,18
10030,2017-04-27,4
10030,2017-04-28,3
10030,2017-05-01,27
10030,2017-05-03,15
10030,2017-05-04,8
10030,2017-05-05,3
10030,2017-05-08,26
10030,2017-05-09,1
10030,2017-05-10,3
10030,2017-05-11,4
10030,2017-05-12,20
10030,2017-05-15,6
10030,2017-05-16,11
10030,2017-05-17,4
10030,2017-05-18,10
10030,2017-05-19,15
10030,2017-05-22,9
10030,2017-05-23,9
10030,2017-05-24,9
10030,2017-05-25,16
10030,2017-05-26,1
10030,2017-05-30,1
10030,2017-05-31,1
10030,2017-06-01,6
10030,2017-06-02,1
10030,2017-06-05,2
10030,2017-06-06,4
10030,2017-06-07,2
10030,2017-06-08,5
10030,2017-06-09,6
10030,2017-06-12,1
10030,2017-06-13,3
10030,2017-06-14,9
10030,2017-06-15,18
10030,2017-06-16,5
10030,2017-06-19,35
10030,2017-06-20,1
10030,2017-06-21,3
10030,2017-06-22,15
10030,2017-06-23,4
10030,2017-06-26,1
10030,2017-06-27,10
10030,2017-06-28,23
10030,2017-06-29,5
10030,2017-07-03,1
10030,2017-07-05,3
10030,2017-07-06,6
10030,2017-07-07,3
10030,2017-07-10,23
10030,2017-07-11,6
10030,2017-07-12,2
10030,2017-07-13,3
10030,2017-07-14,7
10030,2017-07-17,6
10030,2017-07-18,1
10030,2017-07-19,2
10030,2017-07-20,37
10030,2017-07-21,5
10030,2017-07-24,12
10030,2017-07-25,7
10030,2017-07-26,1
10030,2017-07-27,5
10030,2017-07-28,9
10030,2017-07-31,7
10030,2017-08-02,2
10030,2017-08-03,22
10030,2017-08-04,7
10030,2017-08-07,7
10030,2017-08-08,18
10030,2017-08-09,19
10030,2017-08-10,15
10030,2017-08-11,15
10030,2017-08-14,5
10030,2017-08-15,6
10030,2017-08-16,3
10030,2017-08-17,9
10030,2017-08-18,3
10030,2017-08-21,22
10030,2017-08-22,2
10030,2017-08-23,11
10030,2017-08-24,4
10030,2017-08-25,6
10030,2017-08-28,23
10030,2017-08-29,11
10030,2017-08-30,8
10030,2017-08-31,10
10030,2017-09-01,4
10030,2017-09-05,38
10030,2017-09-06,12
10030,2017-09-07,1
10030,2017-09-08,6
10030,2017-09-11,4
10030,2017-09-12,9
10030,2017-09-13,20
10030,2017-09-14,7
10030,2017-09-15,6
10030,2017-09-18,7
10030,2017-09-19,14
10030,2017-09-20,5
10030,2017-09-21,20
10030,2017-09-22,6
10030,2017-09-25,2
10030,2017-09-26,3
10030,2017-09-27,5
10030,2017-09-28,6
10030,2017-09-29,1
10030,2017-10-02,4
10030,2017-10-03,1
10030,2017-10-04,19
10030,2017-10-05,18
10030,2017-10-06,46
10030,2017-10-10,11
10030,2017-10-11,2
10030,2017-10-12,13
10030,2017-10-13,14
10030,2017-10-16,21
10030,2017-10-17,4
10030,2017-10-18,15
10030,2017-10-19,5
10030,2017-10-20,48
10030,2017-10-23,1
10030,2017-10-24,8
10030,2017-10-25,3
10030,2017-10-26,27
10030,2017-10-27,9
10030,2017-10-30,8
10030,2017-10-31,6
10030,2017-11-01,1
10030,2017-11-02,17
10030,2017-11-03,13
10030,2017-11-06,6
10030,2017-11-08,28
10030,2017-11-09,9
10030,2017-11-13,29
10030,2017-11-14,2
10030,2017-11-15,6
10030,2017-11-16,6
10030,2017-11-17,5
10030,2017-11-20,15
10030,2017-11-21,6
10030,2017-11-22,4
10030,2017-11-24,3
10030,2017-11-28,5
10030,2017-11-29,3
10030,2017-11-30,11
10030,2017-12-01,3
10030,2017-12-04,2
10030,2017-12-05,4
10030,2017-12-06,19
10030,2017-12-07,27
10030,2017-12-08,14
10030,2017-12-11,4
10030,2017-12-12,3
10030,2017-12-13,7
10030,2017-12-14,8
10030,2017-12-15,5
10030,2017-12-18,3
10030,2017-12-19,8
10030,2017-12-20,7
10030,2017-12-21,17
10030,2017-12-22,4
10030,2017-12-26,52
10030,2017-12-27,1
10030,2017-12-28,4
10030,2018-01-02,4
10030,2018-01-03,1
10030,2018-01-05,15
10030,2018-01-08,5
10030,2018-01-09,12
10030,2018-01-10,12
10030,2018-01-11,16
10030,2018-01-12,4
10030,2018-01-16,48
10030,2018-01-17,2
10030,2018-01-18,6
10030,2018-01-19,4
10030,2018-01-22,62
10030,2018-01-23,8
10030,2018-01-24,2
10030,2018-01-25,35
10030,2018-01-26,1
10030,2018-01-29,6
10030,2018-01-30,9
10030,2018-01-31,7
10030,2018-02-01,7
10030,2018-02-02,14
10030,2018-02-05,4
10030,2018-02-06,3
10030,2018-02-07,4
10030,2018-02-08,6
10030,2018-02-09,12
10030,2018-02-13,8
10030,2018-02-14,1
10030,2018-02-15,7
10030,2018-02-16,1
10030,2018-02-20,8
10030,2018-02-21,8
10030,2018-02-22,20
10030,2018-02-23,4
10030,2018-02-26,24
10030,2018-02-27,2
10030,2018-02-28,1
10030,2018-03-01,9
10030,2018-03-02,2
10030,2018-03-05,4
10030,2018-03-06,4
10030,2018-03-07,7
10030,2018-03-08,7
10030,2018-03-09,16
10030,2018-03-12,11
10030,2018-03-13,7
10030,2018-03-14,12
10030,2018-03-15,23
10030,2018-03-16,33
10030,2018-03-19,1
10030,2018-03-21,20
10030,2018-03-22,7
10030,2018-03-23,5
10030,2018-03-26,64
10030,2018-03-27,1
10030,2018-03-28,5
10030,2018-03-29,7
10030,2018-03-30,4
10030,2018-04-02,5
10030,2018-04-03,3
10030,2018-04-04,1
10030,2018-04-05,18
10030,2018-04-09,23
10030,2018-04-10,17
10030,2018-04-11,6
10030,2018-04-12,19
10030,2018-04-13,5
10030,2018-04-16,5
10030,2018-04-17,3
10030,2018-04-18,4
10030,2018-04-19,5
10030,2018-04-20,5
10030,2018-04-23,3
10030,2018-04-24,2
10030,2018-04-26,39
10030,2018-04-27,8
10030,2018-04-30,15
10030,2018-05-01,9
10030,2018-05-02,1
10030,2018-05-03,7
10030,2018-05-04,4
10030,2018-05-07,2
10030,2018-05-08,6
10030,2018-05-09,7
10030,2018-05-10,12
10030,2018-05-11,17
10030,2018-05-14,9
10030,2018-05-16,7
10030,2018-05-17,4
10030,2018-05-18,3
10030,2018-05-21,8
10030,2018-05-22,1
10030,2018-05-23,13
10030,2018-05-24,21
10030,2018-05-25,1
10030,2018-05-29,8
10030,2018-05-30,1
10030,2018-05-31,6
10030,2018-06-01,6
10030,2018-06-04,2
10030,2018-06-06,11
10030,2018-06-07,13
10030,2018-06-08,6
10030,2018-06-11,3
10030,2018-06-12,1
10030,2018-06-13,9
10030,2018-06-14,11
10030,2018-06-15,4
10030,2018-06-18,1
10030,2018-06-19,35
10030,2018-06-20,19
10030,2018-06-21,9
10030,2018-06-22,3
10030,2018-06-25,7
10030,2018-06-26,16
10030,2018-06-27,3
10030,2018-06-28,3
10030,2018-06-29,9
10030,2018-07-02,3
10030,2018-07-05,2
10030,2018-07-06,5
10030,2018-07-09,6
10030,2018-07-10,1
10030,2018-07-11,2
10030,2018-07-12,10
10030,2018-07-13,26
10030,2018-07-16,4
10030,2018-07-17,4
10030,2018-07-18,11
10030,2018-07-19,6
10030,2018-07-20,1
10030,2018-07-23,2
10030,2018-07-24,27
10030,2018-07-25,15
10030,2018-07-26,12
10030,2018-07-27,12
10030,2018-07-30,4
10030,2018-07-31,3
10030,2018-08-01,2
10030,2018-08-02,5
10030,2018-08-03,5
10030,2018-08-06,18
10030,2018-08-07,17
10030,2018-08-08,2
10030,2018-08-09,7
10030,2018-08-10,23
10030,2018-08-13,63
10030,2018-08-14,5
10030,2018-08-15,3
10030,2018-08-16,5
10030,2018-08-17,4
10030,2018-08-20,3
10030,2018-08-21,1
10030,2018-08-22,2
10030,2018-08-23,20
10030,2018-08-24,7
10030,2018-08-27,7
10030,2018-08-28,18
10030,2018-08-29,4
10030,2018-08-30,7
10030,2018-08-31,9
10030,2018-09-04,3
10030,2018-09-05,5
10030,2018-09-06,3
10030,2018-09-07,14
10030,2018-09-10,10
10030,2018-09-11,24
10030,2018-09-12,1
10030,2018-09-13,34
10030,2018-09-17,4
10030,2018-09-18,46
10030,2018-09-19,1
10030,2018-09-20,9
10030,2018-09-21,22
10030,2018-09-24,12
10030,2018-09-25,4
10030,2018-09-26,1
10030,2018-09-27,3
10030,2018-09-28,20
10030,2018-10-01,67
10030,2018-10-02,5
10030,2018-10-03,12
10030,2018-10-04,19
10030,2018-10-05,9
10030,2018-10-09,4
10030,2018-10-10,2
10030,2018-10-11,19
10030,2018-10-12,10
10030,2018-10-15,6
10030,2018-10-16,19
10030,2018-10-17,7
10030,2018-10-18,2
10030,2018-10-19,1
10030,2018-10-22,14
10030,2018-10-23,2
10030,2018-10-24,7
10030,2018-10-25,6
10030,2018-10-26,1
10030,2018-10-29,7
10030,2018-10-30,10
10030,2018-10-31,3
10030,2018-11-01,8
10030,2018-11-02,2
10030,2018-11-05,8
10030,2018-11-07,21
10030,2018-11-09,54
10030,2018-11-13,8
10030,2018-11-14,3
10030,2018-11-15,27
10030,2018-11-16,8
10030,2018-11-19,4
10030,2018-11-20,1
10030,2018-11-21,1
10030,2018-11-26,5
10030,2018-11-28,4
10030,2018-11-29,1
10030,2018-11-30,6
10030,2018-12-03,7
10030,2018-12-04,3
10030,2018-12-05,5
10030,2018-12-06,15
10030,2018-12-07,10
10030,2018-12-10,5
10030,2018-12-11,4
10030,2018-12-12,15
10030,2018-12-13,6
10030,2018-12-14,9
10030,2018-12-17,11
10030,2018-12-18,8
10030,2018-12-19,1
10030,2018-12-20,7
10030,2018-12-21,7
10030,2018-12-24,1
10030,2018-12-26,6
10030,2018-12-27,3
10030,2018-12-28,3
10030,2018-12-31,18
10030,2019-01-02,3
10030,2019-01-03,17
10030,2019-01-04,23
10030,2019-01-07,8
10030,2019-01-08,10
10030,2019-01-09,4
10030,2019-01-10,3
10030,2019-01-11,4
10030,2019-01-14,43
10030,2019-01-15,5
10030,2019-01-16,1
10030,2019-01-17,3
10030,2019-01-18,4
10030,2019-01-22,12
10030,2019-01-23,1
10030,2019-01-24,5
10030,2019-01-25,7
10030,2019-01-28,14
10030,2019-01-29,1
10030,2019-01-30,1
10030,2019-01-31,7
10030,2019-02-01,5
10030,2019-02-04,2
10030,2019-02-05,2
10030,2019-02-06,8
10030,2019-02-07,1
10030,2019-02-08,10
10030,2019-02-11,7
10030,2019-02-13,25
10030,2019-02-14,23
10030,2019-02-15,14
10030,2019-02-19,47
10030,2019-02-20,3
10030,2019-02-21,4
10030,2019-02-22,8
10030,2019-02-25,21
10030,2019-02-26,4
10030,2019-02-28,9
10030,2019-03-04,9
10030,2019-03-06,11
10030,2019-03-07,9
10030,2019-03-08,3
10030,2019-03-11,2
10030,2019-03-13,9
10030,2019-03-14,17
10030,2019-03-15,10
10030,2019-03-18,3
10030,2019-03-19,1
10030,2019-03-20,10
10030,2019-03-21,1
10030,2019-03-22,19
10030,2019-03-25,3
10030,2019-03-26,4
10030,2019-03-27,21
10030,2019-03-28,7
10030,2019-03-29,5
10030,2019-04-01,44
10030,2019-04-02,7
10030,2019-04-04,3
10030,2019-04-05,2
10030,2019-04-08,4
10030,2019-04-09,7
10030,2019-04-10,14
10030,2019-04-11,5
10030,2019-04-12,15
10030,2019-04-16,3
10030,2019-04-17,2
10030,2019-04-18,15
10030,2019-04-19,42
10030,2019-04-22,5
10030,2019-04-23,2
10030,2019-04-24,4
10030,2019-04-25,16
10030,2019-04-26,3
10030,2019-04-29,9
10030,2019-04-30,3
10030,2019-05-01,6
10030,2019-05-02,4
10030,2019-05-03,13
10030,2019-05-06,35
10030,2019-05-07,16
10030,2019-05-08,5
10030,2019-05-09,11
10030,2019-05-10,11
10030,2019-05-13,10
10030,2019-05-14,9
10030,2019-05-15,6
10030,2019-05-16,3
10030,2019-05-17,35
10030,2019-05-20,15
10030,2019-05-21,5
10030,2019-05-22,7
10030,2019-05-23,27
10030,2019-05-24,7
10030,2019-05-28,10
10030,2019-05-30,3
10030,2019-05-31,11
10030,2019-06-03,7
10030,2019-06-04,4
10030,2019-06-05,19
10030,2019-06-06,4
10030,2019-06-07,4
10030,2019-06-10,2
10030,2019-06-11,3
10030,2019-06-12,2
10030,2019-06-13,9
10030,2019-06-14,13
10030,2019-06-17,7
10030,2019-06-18,9
10030,2019-06-19,23
10030,2019-06-20,7
10030,2019-06-24,7
10030,2019-06-26,1
10030,2019-06-28,1
10030,2019-07-03,1
10030,2019-07-05,3
10030,2019-07-10,2
10030,2019-07-11,4
10030,2019-07-12,1
10030,2019-07-15,2
10030,2019-07-16,16
10030,2019-07-17,3
10030,2019-07-22,4
10030,2019-07-23,1
10030,2019-07-25,2
10030,2019-07-29,4
10030,2019-07-30,1
10030,2019-08-01,2
10030,2019-08-05,4
10030,2019-08-06,3
10030,2019-08-07,4
10030,2019-08-08,17
10030,2019-08-12,9
10030,2019-08-13,10
10030,2019-08-14,4
10030,2019-08-15,1
10030,2019-08-16,2
10030,2019-08-19,3
10030,2019-08-20,2
10030,2019-08-21,3
10030,2019-08-22,4
10030,2019-08-23,4
10030,2019-08-26,6
10030,2019-08-27,11
10030,2019-08-28,1
10030,2019-08-29,7
10030,2019-08-30,11
10030,2019-09-03,2
10030,2019-09-04,1
10030,2019-09-05,2
10030,2019-09-06,1
10030,2019-09-09,13
10030,2019-09-10,2
10030,2019-09-11,13
10030,2019-09-12,13
10030,2019-09-13,3
10030,2019-09-16,7
10030,2019-09-18,5
10030,2019-09-19,8
10030,2019-09-20,9
10030,2019-09-23,6
10030,2019-09-24,4
10030,2019-09-25,36
10030,2019-09-26,5
10030,2019-09-30,22
10030,2019-10-02,1
10030,2019-10-03,8
10030,2019-10-04,9
10030,2019-10-07,9
10030,2019-10-08,1
10030,2019-10-09,3
10030,2019-10-10,2
10030,2019-10-11,3
10030,2019-10-15,19
10030,2019-10-16,1
10030,2019-10-18,6
10030,2019-10-21,14
10030,2019-10-22,2
10030,2019-10-23,1
10030,2019-10-24,11
10030,2019-10-25,11
10030,2019-10-28,8
10030,2019-10-29,3
10030,2019-10-30,3
10030,2019-10-31,11
10030,2019-11-01,6
10030,2019-11-04,7
10030,2019-11-06,10
10030,2019-11-07,22
10030,2019-11-08,8
10030,2019-11-12,5
10030,2019-11-13,9
10030,2019-11-14,5
10030,2019-11-19,6
10030,2019-11-20,1
10030,2019-11-21,7
10030,2019-11-25,10
10030,2019-11-26,1
10030,2019-11-27,6
10030,2019-11-29,4
10030,2019-12-02,2
10030,2019-12-03,3
10030,2019-12-04,14
10030,2019-12-05,1
10030,2019-12-06,4
10030,2019-12-09,20
10030,2019-12-10,7
10030,2019-12-11,8
10030,2019-12-12,10
10030,2019-12-13,3
10030,2019-12-16,4
10030,2019-12-17,6
10030,2019-12-18,4
10030,2019-12-20,2
10030,2019-12-23,9
10030,2019-12-24,17
10030,2019-12-30,4
10030,2019-12-31,11
10030,2020-01-02,4
10030,2020-01-03,3
10030,2020-01-06,3
10030,2020-01-07,3
10030,2020-01-08,1
10030,2020-01-09,2
10030,2020-01-10,3
10030,2020-01-13,28
10030,2020-01-14,7
10030,2020-01-15,2
10030,2020-01-16,24
10030,2020-01-17,5
10030,2020-01-21,29
10030,2020-01-22,6
10030,2020-01-23,7
10030,2020-01-24,4
10030,2020-01-27,20
10030,2020-01-28,1
10030,2020-01-29,4
10030,2020-01-30,6
10030,2020-01-31,1
10030,2020-02-03,93
10030,2020-02-05,2
10030,2020-02-06,8
10030,2020-02-07,3
10030,2020-02-10,16
10030,2020-02-11,16
10030,2020-02-13,39
10030,2020-02-14,9
10030,2020-02-18,4
10030,2020-02-19,7
10030,2020-02-20,5
10030,2020-02-21,2
10030,2020-02-24,5
10030,2020-02-25,4
10030,2020-02-26,35
10030,2020-02-27,21
10030,2020-03-02,20
10030,2020-03-05,3
10030,2020-03-06,42
10030,2020-03-09,47
10030,2020-03-10,7
10030,2020-03-11,9
10030,2020-03-12,6
10030,2020-03-13,5
10030,2020-03-16,22
10030,2020-03-17,1
10030,2020-03-19,4
10030,2020-07-14,7
10030,2020-07-15,2
10030,2020-07-28,1
10030,2020-07-30,9
10030,2020-08-04,11
10030,2020-08-06,15
10030,2020-08-10,2
10030,2020-08-13,3
10030,2020-08-21,2
10030,2020-08-24,6
10030,2020-08-25,5
10030,2020-08-27,1
10030,2020-08-31,1
10030,2020-09-02,14
10030,2020-09-03,5
10030,2020-09-09,4
10030,2020-09-10,4
10030,2020-09-11,1
10030,2020-09-15,21
10030,2020-09-17,16
10030,2020-09-21,15
10030,2020-09-25,20
10030,2020-09-28,6
10030,2020-09-29,7
10030,2020-09-30,22
10030,2020-10-02,19
10030,2020-10-05,2
10030,2020-10-08,7
10030,2020-10-09,2
10030,2020-10-12,1
10030,2020-10-13,1
10030,2020-10-14,2
10030,2020-10-15,3
10030,2020-10-20,4
10030,2020-10-21,1
10030,2020-10-22,3
10030,2020-10-23,6
10030,2020-10-26,3
10030,2020-10-27,2
10030,2020-10-28,25
10030,2020-10-29,3
10030,2020-10-30,1
10030,2020-11-02,3
10030,2020-11-03,8
10030,2020-11-04,9
10030,2020-11-05,8
10030,2020-11-06,2
10030,2020-11-09,19
10030,2020-11-11,8
10030,2020-11-13,10
10030,2020-11-17,10
10030,2020-11-18,3
10030,2020-11-23,8
10030,2020-11-24,16
10030,2020-11-25,1
10030,2020-11-30,7
10030,2020-12-01,6
10030,2020-12-03,9
10030,2020-12-04,13
10030,2020-12-08,6
10030,2020-12-09,14
10030,2020-12-11,2
10030,2020-12-14,3
10030,2020-12-15,1
10030,2020-12-16,1
10030,2020-12-17,9
10030,2020-12-18,33
10030,2020-12-21,30
10030,2020-12-22,9
10030,2020-12-23,13
10030,2020-12-24,18
10030,2021-02-10,5
10030,2021-02-18,1
10030,2021-02-22,8
10030,2021-02-24,44
10030,2021-02-26,1
